StudentID,student_name,gender,grade,school_name,reading_score,math_score
18886,AmandaCohen,F,10th,BaileyHighSchool,96,70
18887,AbigailSmith,F,12th,BaileyHighSchool,99,89
18888,MelissaDunnMD,F,9th,BaileyHighSchool,69,60
18889,DevonNichols,M,10th,BaileyHighSchool,79,72
18890,LaurenKoch,F,9th,BaileyHighSchool,86,92
18891,KatherineJohnson,F,12th,BaileyHighSchool,94,66
18892,WilliamFrench,M,9th,BaileyHighSchool,79,75
18893,VictoriaWall,F,11th,BaileyHighSchool,84,84
18894,JosephLopez,M,11th,BaileyHighSchool,90,99
18895,CalvinJones,M,10th,BaileyHighSchool,75,62
18896,DeborahLee,F,12th,BaileyHighSchool,78,58
18897,ScottMoore,M,10th,BaileyHighSchool,94,98
18898,ThomasMeyer,M,12th,BaileyHighSchool,70,66
18899,StaceyMiller,F,12th,BaileyHighSchool,75,65
18900,JaredWashington,M,9th,BaileyHighSchool,76,86
18901,FrederickHaley,M,10th,BaileyHighSchool,87,92
18902,ElizabethDeleon,F,12th,BaileyHighSchool,72,85
18903,JamesJackson,M,9th,BaileyHighSchool,88,85
18904,DavidReed,M,12th,BaileyHighSchool,91,76
18905,MelissaSandoval,F,9th,BaileyHighSchool,68,79
18906,JackCochran,M,11th,BaileyHighSchool,63,59
18907,ChristineRamirez,F,10th,BaileyHighSchool,89,80
18908,RichardLopez,M,11th,BaileyHighSchool,73,76
18909,MrDerekWilson,M,10th,BaileyHighSchool,68,81
18910,KristenWarren,F,11th,BaileyHighSchool,77,95
18911,MrAngelJohnson,M,9th,BaileyHighSchool,99,95
18912,ChadEvans,M,9th,BaileyHighSchool,79,76
18913,NicoleChen,F,10th,BaileyHighSchool,94,92
18914,MrsNicoleDuran,F,11th,BaileyHighSchool,83,62
18915,DonaldMyers,M,9th,BaileyHighSchool,67,89
18916,NicoleJohnson,F,9th,BaileyHighSchool,90,56
18917,DeniseMarshall,F,11th,BaileyHighSchool,68,89
18918,MichaelHoward,M,10th,BaileyHighSchool,76,90
18919,StephenThompson,M,11th,BaileyHighSchool,93,75
18920,WendyRivera,F,9th,BaileyHighSchool,76,59
18921,TylerBall,M,12th,BaileyHighSchool,79,98
18922,WilliamPineda,M,9th,BaileyHighSchool,82,88
18923,SamuelBrown,M,11th,BaileyHighSchool,91,84
18924,TracyDaniels,M,10th,BaileyHighSchool,64,78
18925,RebeccaStout,F,9th,BaileyHighSchool,98,95
18926,JohnLeon,M,12th,BaileyHighSchool,66,85
18927,VincentSmith,M,11th,BaileyHighSchool,95,75
18928,AaronClark,M,10th,BaileyHighSchool,81,55
18929,DerekDiaz,M,9th,BaileyHighSchool,79,72
18930,JohnColeman,M,10th,BaileyHighSchool,71,71
18931,TravisWebb,M,9th,BaileyHighSchool,68,67
18932,DesireeMercado,F,11th,BaileyHighSchool,74,96
18933,ShanePerez,M,9th,BaileyHighSchool,99,75
18934,JessicaCunningham,F,11th,BaileyHighSchool,64,83
18935,JasmineCampbell,F,9th,BaileyHighSchool,87,99
18936,MasonRaymond,M,9th,BaileyHighSchool,65,92
18937,VincentEllis,M,9th,BaileyHighSchool,94,60
18938,JohnPaul,M,11th,BaileyHighSchool,98,91
18939,JosephMcgee,M,9th,BaileyHighSchool,80,78
18940,AndrewRobinson,M,12th,BaileyHighSchool,95,61
18941,KatelynDay,F,9th,BaileyHighSchool,82,76
18942,DavidDecker,M,12th,BaileyHighSchool,81,83
18943,CurtisFigueroa,M,11th,BaileyHighSchool,92,75
18944,AmyBecker,F,9th,BaileyHighSchool,84,83
18945,TinaGarcia,F,12th,BaileyHighSchool,87,94
18946,HeatherWhite,F,11th,BaileyHighSchool,86,65
18947,KennethHughes,M,9th,BaileyHighSchool,82,57
18948,KimberlyFrazier,F,9th,BaileyHighSchool,79,56
18949,DavidMays,M,12th,BaileyHighSchool,69,86
18950,DonnaPierce,F,11th,BaileyHighSchool,85,61
18951,MichaelGarciaJr,M,9th,BaileyHighSchool,92,96
18952,JessicaWeber,F,12th,BaileyHighSchool,72,66
18953,ChristopherBuck,M,11th,BaileyHighSchool,80,77
18954,BrianButler,M,12th,BaileyHighSchool,75,61
18955,OscarEllis,M,12th,BaileyHighSchool,76,61
18956,LoriOrtiz,F,11th,BaileyHighSchool,64,63
18957,AnthonyMercer,M,10th,BaileyHighSchool,94,80
18958,JosephHughes,M,10th,BaileyHighSchool,73,83
18959,AprilHall,F,9th,BaileyHighSchool,92,84
18960,GinaPrice,F,11th,BaileyHighSchool,71,67
18961,JosephHooper,M,12th,BaileyHighSchool,95,99
18962,KennethStewart,M,12th,BaileyHighSchool,75,55
18963,TimothyBrown,M,10th,BaileyHighSchool,88,80
18964,StaceyBeck,F,11th,BaileyHighSchool,89,83
18965,HaleyPowers,F,10th,BaileyHighSchool,82,67
18966,WilliamLane,M,11th,BaileyHighSchool,86,93
18967,MrsBethanyFisherPhD,F,11th,BaileyHighSchool,67,96
18968,BrianCannon,M,12th,BaileyHighSchool,83,83
18969,JessicaMatthews,F,9th,BaileyHighSchool,86,65
18970,BradTyler,M,11th,BaileyHighSchool,95,85
18971,MrDanielNguyenDDS,M,9th,BaileyHighSchool,97,84
18972,ChristopherKelley,M,9th,BaileyHighSchool,89,80
18973,HeatherWeaver,F,9th,BaileyHighSchool,96,95
18974,StevenFuller,M,12th,BaileyHighSchool,85,91
18975,WandaMooreMD,F,11th,BaileyHighSchool,65,57
18976,BeckyShields,F,11th,BaileyHighSchool,76,70
18977,LisaOlson,F,11th,BaileyHighSchool,99,62
18978,JuanWall,M,10th,BaileyHighSchool,78,72
18979,TaylorGamble,F,9th,BaileyHighSchool,95,91
18980,LorettaDawson,F,11th,BaileyHighSchool,92,57
18981,ChristianHaley,M,12th,BaileyHighSchool,87,61
18982,EricaSanford,F,11th,BaileyHighSchool,70,90
18983,RebeccaWoodward,F,10th,BaileyHighSchool,63,95
18984,CharlesShortII,M,10th,BaileyHighSchool,77,69
18985,RobertFitzgerald,M,12th,BaileyHighSchool,92,65
18986,JocelynErickson,F,10th,BaileyHighSchool,89,62
18987,AndrewSimpson,M,12th,BaileyHighSchool,96,57
18988,MichaelJenkins,M,10th,BaileyHighSchool,63,55
18989,ChristopherReid,M,11th,BaileyHighSchool,80,73
18990,NormaMurphy,F,11th,BaileyHighSchool,84,85
18991,StevenBailey,M,9th,BaileyHighSchool,84,73
18992,PamelaWilliams,F,11th,BaileyHighSchool,99,76
18993,RichardHernandez,M,9th,BaileyHighSchool,99,96
18994,NancyMcclure,F,9th,BaileyHighSchool,93,74
18995,AntonioRodriguez,M,12th,BaileyHighSchool,95,96
18996,PaulClarke,M,9th,BaileyHighSchool,79,95
18997,EricArnold,M,9th,BaileyHighSchool,82,91
18998,ElizabethMeyer,F,9th,BaileyHighSchool,90,66
18999,RachelHernandez,F,11th,BaileyHighSchool,77,98
19000,KaitlinBarrett,F,9th,BaileyHighSchool,90,98
19001,AnthonyPatel,M,9th,BaileyHighSchool,76,79
19002,EmilyRowland,F,11th,BaileyHighSchool,92,90
19003,MarcAndrews,M,11th,BaileyHighSchool,79,79
19004,AprilGillespie,F,9th,BaileyHighSchool,73,99
19005,RichardKelly,M,11th,BaileyHighSchool,86,57
19006,JohnSnyder,M,9th,BaileyHighSchool,65,67
19007,RoyDecker,M,9th,BaileyHighSchool,73,71
19008,KimberlyJacobsonPhD,F,10th,BaileyHighSchool,95,89
19009,JamesSingleton,M,10th,BaileyHighSchool,94,93
19010,MatthewJones,M,9th,BaileyHighSchool,63,71
19011,KennethMartinez,M,9th,BaileyHighSchool,77,75
19012,JenniferWest,F,12th,BaileyHighSchool,94,94
19013,MartinWells,M,10th,BaileyHighSchool,66,91
19014,CarolynGeorge,F,12th,BaileyHighSchool,91,76
19015,CarolynGibson,F,12th,BaileyHighSchool,91,77
19016,KevinBrowning,M,9th,BaileyHighSchool,88,65
19017,JoshuaAndrews,M,11th,BaileyHighSchool,87,61
19018,StephenZuniga,M,11th,BaileyHighSchool,85,67
19019,JenniferConley,F,12th,BaileyHighSchool,98,73
19020,ChristineIbarra,F,9th,BaileyHighSchool,97,93
19021,MelissaBrown,F,9th,BaileyHighSchool,70,66
19022,JoyceAllen,F,10th,BaileyHighSchool,78,55
19023,MichaelPerez,M,9th,BaileyHighSchool,63,74
19024,NormanBurns,M,9th,BaileyHighSchool,68,97
19025,AmandaMadden,F,11th,BaileyHighSchool,84,85
19026,JamesMarshall,M,9th,BaileyHighSchool,97,55
19027,JayGray,M,10th,BaileyHighSchool,96,72
19028,BrittneyBailey,F,10th,BaileyHighSchool,94,91
19029,WilliamSimpson,M,12th,BaileyHighSchool,89,91
19030,StevenJohnson,M,11th,BaileyHighSchool,65,86
19031,TaylorCohen,M,9th,BaileyHighSchool,72,89
19032,TamaraGriffith,F,10th,BaileyHighSchool,87,96
19033,LisaMahoney,F,11th,BaileyHighSchool,68,61
19034,CoreyAllen,M,11th,BaileyHighSchool,91,62
19035,VictoriaBrowning,F,12th,BaileyHighSchool,68,69
19036,AlejandroCarter,M,9th,BaileyHighSchool,70,74
19037,AllisonGardner,F,9th,BaileyHighSchool,86,96
19038,EmilyCollier,F,9th,BaileyHighSchool,96,61
19039,BrandyRogers,F,10th,BaileyHighSchool,94,91
19040,StacyTorres,F,12th,BaileyHighSchool,79,58
19041,FrankJones,M,10th,BaileyHighSchool,66,97
19042,KristineSpencer,F,11th,BaileyHighSchool,71,97
19043,JacquelineAtkinson,F,11th,BaileyHighSchool,72,85
19044,DebbieBrownDVM,F,9th,BaileyHighSchool,98,99
19045,AmyShaw,F,9th,BaileyHighSchool,78,89
19046,TaylorMedina,F,9th,BaileyHighSchool,65,90
19047,LukePeters,M,11th,BaileyHighSchool,67,90
19048,MelissaHickman,F,10th,BaileyHighSchool,74,94
19049,ScottBurke,M,11th,BaileyHighSchool,98,97
19050,JoshuaScott,M,12th,BaileyHighSchool,85,92
19051,MrMichaelDyerMD,M,11th,BaileyHighSchool,93,72
19052,LuisBest,M,10th,BaileyHighSchool,98,91
19053,ChristianKelly,M,11th,BaileyHighSchool,66,85
19054,DavidWilson,M,10th,BaileyHighSchool,74,68
19055,LisaRichards,F,9th,BaileyHighSchool,96,66
19056,JeffreySmith,M,11th,BaileyHighSchool,88,71
19057,DanaCruz,F,9th,BaileyHighSchool,70,68
19058,AngelaFord,F,12th,BaileyHighSchool,98,95
19059,DouglasGraham,M,11th,BaileyHighSchool,76,78
19060,NicholasLewis,M,11th,BaileyHighSchool,66,84
19061,NathanMontgomery,M,10th,BaileyHighSchool,75,59
19062,JustinHenry,M,9th,BaileyHighSchool,99,58
19063,DebraHorton,F,12th,BaileyHighSchool,97,65
19064,RobertWeber,M,9th,BaileyHighSchool,63,87
19065,MollyAnderson,F,12th,BaileyHighSchool,68,64
19066,EdwardGlass,M,10th,BaileyHighSchool,74,77
19067,KendraBennett,F,10th,BaileyHighSchool,79,61
19068,MoniqueMarshall,F,11th,BaileyHighSchool,94,84
19069,JordanStevens,M,12th,BaileyHighSchool,77,55
19070,TamaraMoore,F,9th,BaileyHighSchool,81,93
19071,JonathanHarper,M,10th,BaileyHighSchool,81,65
19072,KevinGutierrez,M,10th,BaileyHighSchool,75,68
19073,JustinLopez,M,10th,BaileyHighSchool,75,56
19074,KimStewart,F,9th,BaileyHighSchool,84,85
19075,AdrianaSmith,F,9th,BaileyHighSchool,63,83
19076,HeatherWilliams,F,11th,BaileyHighSchool,98,74
19077,JoshuaKimDDS,M,9th,BaileyHighSchool,64,95
19078,DanielFitzpatrickPhD,M,11th,BaileyHighSchool,69,63
19079,JacobAguilar,M,12th,BaileyHighSchool,93,58
19080,CarolJohnson,F,9th,BaileyHighSchool,97,93
19081,JerryTodd,M,11th,BaileyHighSchool,65,80
19082,ShawnBrown,M,11th,BaileyHighSchool,68,68
19083,EllenWaller,F,11th,BaileyHighSchool,65,89
19084,JulieLuna,F,10th,BaileyHighSchool,89,87
19085,JenniferSanchez,F,10th,BaileyHighSchool,85,83
19086,JordanWallerMD,M,12th,BaileyHighSchool,91,70
19087,MrJesseBell,M,9th,BaileyHighSchool,76,62
19088,DianaJohnson,F,11th,BaileyHighSchool,66,71
19089,AngelaHouse,F,10th,BaileyHighSchool,74,59
19090,EmilyWarren,F,9th,BaileyHighSchool,67,73
19091,AlexandraHendricks,F,9th,BaileyHighSchool,79,92
19092,MarioMyersMD,M,11th,BaileyHighSchool,85,88
19093,CameronGray,M,10th,BaileyHighSchool,94,67
19094,MakaylaHooper,F,11th,BaileyHighSchool,72,62
19095,JulieMorales,F,9th,BaileyHighSchool,82,89
19096,RicardoMcguire,M,11th,BaileyHighSchool,93,78
19097,TerryAdamsDDS,F,12th,BaileyHighSchool,88,79
19098,JulieParker,F,12th,BaileyHighSchool,88,61
19099,ValerieAustin,F,10th,BaileyHighSchool,82,85
19100,JasonJohnson,M,9th,BaileyHighSchool,83,93
19101,DavidGreene,M,10th,BaileyHighSchool,82,67
19102,LisaJones,F,9th,BaileyHighSchool,77,76
19103,MonicaSmith,F,9th,BaileyHighSchool,69,82
19104,EricEdwards,M,9th,BaileyHighSchool,75,89
19105,MichaelBurnett,M,9th,BaileyHighSchool,77,80
19106,DianeHerrera,F,11th,BaileyHighSchool,65,95
19107,AngelaLopez,F,10th,BaileyHighSchool,98,64
19108,MarissaNelson,F,12th,BaileyHighSchool,63,80
19109,MichelleWare,F,10th,BaileyHighSchool,82,63
19110,AndrewBrown,M,10th,BaileyHighSchool,79,59
19111,DerekMay,M,9th,BaileyHighSchool,86,56
19112,LauraJones,F,10th,BaileyHighSchool,95,91
19113,RebeccaJohnson,F,10th,BaileyHighSchool,90,92
19114,CrystalMoore,F,11th,BaileyHighSchool,67,73
19115,DanielSanchez,M,12th,BaileyHighSchool,67,59
19116,PaulWood,M,9th,BaileyHighSchool,68,83
19117,ShawnOwens,M,10th,BaileyHighSchool,77,64
19118,AllisonRay,F,12th,BaileyHighSchool,78,90
19119,MichaelKaufman,M,11th,BaileyHighSchool,65,84
19120,TimothyJimenez,M,11th,BaileyHighSchool,66,67
19121,VictoriaCaldwell,F,11th,BaileyHighSchool,71,79
19122,MiguelJohnson,M,9th,BaileyHighSchool,95,83
19123,DouglasHardy,M,9th,BaileyHighSchool,89,87
19124,SergioGraham,M,11th,BaileyHighSchool,99,69
19125,KaitlynChambers,F,9th,BaileyHighSchool,97,93
19126,AdamHobbs,M,12th,BaileyHighSchool,67,96
19127,BradleyDavis,M,10th,BaileyHighSchool,94,63
19128,HannahShaw,F,10th,BaileyHighSchool,91,55
19129,CarlosYoung,M,9th,BaileyHighSchool,80,95
19130,SaraWilson,F,12th,BaileyHighSchool,66,61
19131,LindsayLin,F,9th,BaileyHighSchool,69,65
19132,JaniceRoberts,F,12th,BaileyHighSchool,67,84
19133,RobertHernandez,M,10th,BaileyHighSchool,92,73
19134,PhillipWashington,M,9th,BaileyHighSchool,79,87
19135,JoshuaWhite,M,12th,BaileyHighSchool,90,88
19136,TiffanyReed,F,11th,BaileyHighSchool,87,93
19137,AlexisMatthews,F,9th,BaileyHighSchool,98,91
19138,AndrewThomas,M,9th,BaileyHighSchool,67,55
19139,DerekBarkerJr,M,9th,BaileyHighSchool,72,59
19140,HeidiHarris,F,10th,BaileyHighSchool,76,63
19141,JeremyWood,M,9th,BaileyHighSchool,88,87
19142,AndrewJimenez,M,9th,BaileyHighSchool,92,96
19143,StevenDickson,M,11th,BaileyHighSchool,84,73
19144,GaryWest,M,11th,BaileyHighSchool,72,81
19145,JenniferButler,F,9th,BaileyHighSchool,65,85
19146,JohnSmith,M,10th,BaileyHighSchool,94,55
19147,MrsReneeGordon,F,9th,BaileyHighSchool,66,88
19148,MichelleMurray,F,9th,BaileyHighSchool,63,62
19149,MarkCrawford,M,12th,BaileyHighSchool,94,61
19150,TaraCaldwell,F,12th,BaileyHighSchool,91,92
19151,JoshuaButler,M,11th,BaileyHighSchool,68,55
19152,JenniferStone,F,9th,BaileyHighSchool,73,82
19153,KevinStone,M,12th,BaileyHighSchool,69,82
19154,RobertWallace,M,10th,BaileyHighSchool,63,98
19155,DavidKirby,M,9th,BaileyHighSchool,87,61
19156,TinaWalker,F,10th,BaileyHighSchool,96,98
19157,JessicaNguyen,F,12th,BaileyHighSchool,99,84
19158,DianaWilliams,F,10th,BaileyHighSchool,67,64
19159,MrVincentKing,M,12th,BaileyHighSchool,80,68
19160,JoshuaLopez,M,10th,BaileyHighSchool,82,61
19161,OscarLawsonMD,M,10th,BaileyHighSchool,88,75
19162,KevinMaxwell,M,11th,BaileyHighSchool,64,88
19163,SheilaYoung,F,9th,BaileyHighSchool,85,82
19164,WendyTaylor,F,11th,BaileyHighSchool,65,83
19165,AmandaChandler,F,11th,BaileyHighSchool,65,69
19166,HeatherWatson,F,9th,BaileyHighSchool,86,84
19167,AllenOrr,M,12th,BaileyHighSchool,79,66
19168,AlexanderMathews,M,11th,BaileyHighSchool,94,61
19169,IsaacPerkins,M,12th,BaileyHighSchool,77,59
19170,JorgeGarcia,M,10th,BaileyHighSchool,88,81
19171,StephenNelson,M,12th,BaileyHighSchool,77,89
19172,ChristianHunter,M,10th,BaileyHighSchool,96,89
19173,VanessaTravis,F,10th,BaileyHighSchool,63,92
19174,HeatherBarnes,F,10th,BaileyHighSchool,94,77
19175,LindseyOneill,F,11th,BaileyHighSchool,69,68
19176,LisaZimmermanDVM,F,11th,BaileyHighSchool,83,84
19177,PhillipWatts,M,11th,BaileyHighSchool,91,78
19178,RobertRoss,M,9th,BaileyHighSchool,73,88
19179,KristenLuna,F,9th,BaileyHighSchool,69,91
19180,DawnMartinez,F,9th,BaileyHighSchool,64,56
19181,SavannahRamsey,F,9th,BaileyHighSchool,82,55
19182,LisaCarney,F,10th,BaileyHighSchool,79,55
19183,WilliamSalas,M,9th,BaileyHighSchool,95,82
19184,HollyMoore,F,9th,BaileyHighSchool,72,62
19185,AliciaCastro,F,11th,BaileyHighSchool,91,92
19186,AmandaMcguire,F,11th,BaileyHighSchool,81,82
19187,JasonCarter,M,9th,BaileyHighSchool,86,82
19188,MrPhillipVaughan,M,10th,BaileyHighSchool,69,68
19189,NicoleBurke,F,11th,BaileyHighSchool,75,76
19190,JeffreyGray,M,12th,BaileyHighSchool,78,89
19191,AmandaKerr,F,11th,BaileyHighSchool,96,72
19192,MatthewWright,M,12th,BaileyHighSchool,75,55
19193,RyanSmith,M,9th,BaileyHighSchool,75,84
19194,RebeccaWilliams,F,11th,BaileyHighSchool,77,83
19195,CharlesWebster,M,11th,BaileyHighSchool,90,67
19196,DanielRiley,M,12th,BaileyHighSchool,64,66
19197,BrettErickson,M,9th,BaileyHighSchool,93,77
19198,LisaDorsey,F,12th,BaileyHighSchool,83,62
19199,HeidiFarrell,F,10th,BaileyHighSchool,88,68
19200,ChristinaAyala,F,9th,BaileyHighSchool,72,74
19201,TaylorMeyer,F,12th,BaileyHighSchool,90,99
19202,JamesGarcia,M,9th,BaileyHighSchool,76,92
19203,ConnorCobb,M,9th,BaileyHighSchool,96,88
19204,CrystalBuchanan,F,9th,BaileyHighSchool,81,86
19205,DianaKerr,F,10th,BaileyHighSchool,88,88
19206,SherriPadilla,F,9th,BaileyHighSchool,96,61
19207,AdrianaGraves,F,12th,BaileyHighSchool,98,87
19208,JustinPowell,M,9th,BaileyHighSchool,75,85
19209,ChadBoyer,M,12th,BaileyHighSchool,75,99
19210,KerryKing,M,12th,BaileyHighSchool,67,77
19211,GlennPrice,M,12th,BaileyHighSchool,80,71
19212,VanessaTucker,F,9th,BaileyHighSchool,93,63
19213,JasonPerez,M,11th,BaileyHighSchool,95,80
19214,TanyaRobinson,F,11th,BaileyHighSchool,63,77
19215,HollyDavis,F,10th,BaileyHighSchool,74,93
19216,TylerHarper,M,9th,BaileyHighSchool,76,87
19217,JenniferLewis,F,12th,BaileyHighSchool,94,84
19218,FredOwens,M,12th,BaileyHighSchool,95,78
19219,JamesHolmes,M,10th,BaileyHighSchool,75,82
19220,KimberlyGarrison,F,10th,BaileyHighSchool,80,65
19221,RobertGreer,M,9th,BaileyHighSchool,96,64
19222,AngelaGlass,F,10th,BaileyHighSchool,99,56
19223,JosephDyerMD,M,11th,BaileyHighSchool,70,96
19224,AimeeEscobar,F,11th,BaileyHighSchool,89,92
19225,BrianOlson,M,10th,BaileyHighSchool,82,57
19226,ChristopherJenkins,M,12th,BaileyHighSchool,77,89
19227,BarryHall,M,9th,BaileyHighSchool,83,77
19228,BarbaraVillegas,F,11th,BaileyHighSchool,79,79
19229,SeanWard,M,12th,BaileyHighSchool,75,76
19230,MargaretLee,F,9th,BaileyHighSchool,82,82
19231,DavidDiaz,M,9th,BaileyHighSchool,80,92
19232,BrianMccoy,M,11th,BaileyHighSchool,64,56
19233,ChristinaBaldwin,F,12th,BaileyHighSchool,94,58
19234,ElaineDudley,F,11th,BaileyHighSchool,72,83
19235,JohnGordon,M,10th,BaileyHighSchool,88,97
19236,DennisJohnson,M,10th,BaileyHighSchool,86,63
19237,ReneeMonroe,F,9th,BaileyHighSchool,76,88
19238,RobertMayo,M,11th,BaileyHighSchool,90,87
19239,PeterThompson,M,10th,BaileyHighSchool,69,71
19240,TaylorPearson,F,12th,BaileyHighSchool,67,81
19241,ElizabethThompson,F,11th,BaileyHighSchool,75,86
19242,TiffanyChristian,F,11th,BaileyHighSchool,70,74
19243,NancyThomas,F,11th,BaileyHighSchool,99,56
19244,KristenMitchell,F,9th,BaileyHighSchool,87,87
19245,TerryClark,M,11th,BaileyHighSchool,93,57
19246,SamanthaMartin,F,9th,BaileyHighSchool,63,64
19247,BarbaraBrown,F,10th,BaileyHighSchool,82,72
19248,JessicaFarmer,F,9th,BaileyHighSchool,81,96
19249,CynthiaBennett,F,10th,BaileyHighSchool,80,78
19250,ElizabethAndrews,F,12th,BaileyHighSchool,70,70
19251,CarlosBrown,M,9th,BaileyHighSchool,89,89
19252,MiguelMacias,M,9th,BaileyHighSchool,87,85
19253,KellyHernandez,F,12th,BaileyHighSchool,73,82
19254,JeanetteSmith,F,11th,BaileyHighSchool,84,91
19255,JakeThomas,M,10th,BaileyHighSchool,94,81
19256,TraciHarrison,F,10th,BaileyHighSchool,94,55
19257,AlejandraWilliamson,F,9th,BaileyHighSchool,82,71
19258,DavidKeith,M,11th,BaileyHighSchool,66,62
19259,AshleyJones,F,11th,BaileyHighSchool,72,89
19260,MaryGriffin,F,9th,BaileyHighSchool,77,78
19261,VickiSmith,F,11th,BaileyHighSchool,73,76
19262,MatthewGrant,M,9th,BaileyHighSchool,89,65
19263,AnnetteRoss,F,9th,BaileyHighSchool,66,98
19264,MargaretBlack,F,10th,BaileyHighSchool,86,95
19265,MatthewHenderson,M,12th,BaileyHighSchool,93,70
19266,MichelleMoss,F,10th,BaileyHighSchool,94,72
19267,BarbaraDaniel,F,11th,BaileyHighSchool,99,76
19268,CarolynMiller,F,9th,BaileyHighSchool,97,93
19269,EricaMiller,F,9th,BaileyHighSchool,86,99
19270,DouglasRyan,M,10th,BaileyHighSchool,80,91
19271,HeatherLam,F,12th,BaileyHighSchool,83,55
19272,MarkMclaughlin,M,9th,BaileyHighSchool,69,56
19273,JamieGibson,M,9th,BaileyHighSchool,92,64
19274,MatthewRiggs,M,9th,BaileyHighSchool,68,76
19275,ElizabethCole,F,10th,BaileyHighSchool,78,77
19276,BryanRamsey,M,11th,BaileyHighSchool,69,88
19277,BettyIrwin,F,9th,BaileyHighSchool,72,77
19278,KristenValencia,F,10th,BaileyHighSchool,68,57
19279,KimberlyHoffman,F,10th,BaileyHighSchool,85,79
19280,VirginiaRamirez,F,12th,BaileyHighSchool,65,60
19281,AndrewOwens,M,11th,BaileyHighSchool,99,70
19282,MadisonOlson,F,10th,BaileyHighSchool,95,58
19283,KimberlyPatton,F,11th,BaileyHighSchool,72,83
19284,AustinCole,M,11th,BaileyHighSchool,89,77
19285,StephenRoberts,M,12th,BaileyHighSchool,95,83
19286,FrederickLee,M,9th,BaileyHighSchool,79,66
19287,HelenGay,F,9th,BaileyHighSchool,73,65
19288,CourtneyThompson,F,9th,BaileyHighSchool,82,68
19289,GregoryEllis,M,11th,BaileyHighSchool,94,57
19290,DianaChapman,F,9th,BaileyHighSchool,98,70
19291,HollyWoods,F,10th,BaileyHighSchool,65,61
19292,KennethDiaz,M,9th,BaileyHighSchool,91,69
19293,KennethHartman,M,9th,BaileyHighSchool,99,88
19294,BrianWalker,M,11th,BaileyHighSchool,89,85
19295,MichaelDavis,M,10th,BaileyHighSchool,84,87
19296,BradleyWhite,M,10th,BaileyHighSchool,86,84
19297,KatherineRowland,F,10th,BaileyHighSchool,96,89
19298,AllisonThompson,F,10th,BaileyHighSchool,91,66
19299,RachelLopez,F,9th,BaileyHighSchool,78,91
19300,CassandraBaldwin,F,9th,BaileyHighSchool,82,56
19301,JohnLynch,M,11th,BaileyHighSchool,67,59
19302,PatrickWilliams,M,12th,BaileyHighSchool,98,73
19303,JoseButler,M,9th,BaileyHighSchool,98,92
19304,AndrewBailey,M,11th,BaileyHighSchool,73,86
19305,JohnLove,M,9th,BaileyHighSchool,79,77
19306,CarlCampos,M,12th,BaileyHighSchool,72,70
19307,MrsAmandaMartin,F,9th,BaileyHighSchool,83,57
19308,MichaelMoore,M,9th,BaileyHighSchool,92,97
19309,MelissaRoach,F,10th,BaileyHighSchool,73,58
19310,MarieSexton,F,12th,BaileyHighSchool,68,85
19311,JohnVaughn,M,9th,BaileyHighSchool,93,65
19312,AaronWashington,M,11th,BaileyHighSchool,90,91
19313,RebeccaChung,F,9th,BaileyHighSchool,63,56
19314,JeanetteCarlson,F,12th,BaileyHighSchool,99,84
19315,GregoryGuerrero,M,12th,BaileyHighSchool,66,56
19316,KimberlyCortez,F,10th,BaileyHighSchool,81,55
19317,DanielHart,M,9th,BaileyHighSchool,75,95
19318,JessicaSmith,F,11th,BaileyHighSchool,88,99
19319,ChristineHayes,F,10th,BaileyHighSchool,87,83
19320,MackenzieMason,F,9th,BaileyHighSchool,83,58
19321,JosephGilbert,M,12th,BaileyHighSchool,70,88
19322,SusanAdams,F,10th,BaileyHighSchool,83,72
19323,DavidHarvey,M,9th,BaileyHighSchool,87,78
19324,JohnThomasMD,M,10th,BaileyHighSchool,63,71
19325,ChristinaButler,F,9th,BaileyHighSchool,73,64
19326,BrianRobinson,M,10th,BaileyHighSchool,72,97
19327,NicoleThomas,F,12th,BaileyHighSchool,87,87
19328,BrittanyCook,F,10th,BaileyHighSchool,66,56
19329,KathyRivas,F,10th,BaileyHighSchool,84,94
19330,TinaSalazar,F,10th,BaileyHighSchool,76,63
19331,CrystalSims,F,11th,BaileyHighSchool,94,70
19332,PamelaFields,F,10th,BaileyHighSchool,95,59
19333,JacobVega,M,10th,BaileyHighSchool,95,60
19334,JenniferCannon,F,11th,BaileyHighSchool,77,80
19335,MarkTaylor,M,11th,BaileyHighSchool,96,91
19336,SheilaBrown,F,9th,BaileyHighSchool,85,81
19337,HeidiKelly,F,12th,BaileyHighSchool,76,64
19338,JeffreyGalvan,M,9th,BaileyHighSchool,76,91
19339,JoannRodriguez,F,11th,BaileyHighSchool,88,72
19340,GinaVega,F,10th,BaileyHighSchool,93,87
19341,ReginaParker,F,9th,BaileyHighSchool,80,72
19342,PatriciaMalone,F,12th,BaileyHighSchool,74,96
19343,TracyChapman,F,9th,BaileyHighSchool,75,57
19344,AnnCampbell,F,10th,BaileyHighSchool,76,76
19345,SusanEvans,F,11th,BaileyHighSchool,90,97
19346,SierraDominguezMD,F,12th,BaileyHighSchool,70,95
19347,EdwardSmith,M,9th,BaileyHighSchool,93,75
19348,BradleyMartin,M,11th,BaileyHighSchool,98,86
19349,GaryJackson,M,11th,BaileyHighSchool,75,70
19350,ShawnPeterson,M,9th,BaileyHighSchool,96,85
